,Request ID,Create Date,Master Request,Has Links,Status,Status Code,Last Action,Last Change,Close Date,Work Order Created,Request Type ID,Request Type,Request Type Private,Request Type Info,Department ID,Department,Address Number,Street ID,Street,Address,Complete Address,City ID,City,Cross Street ID,Cross Street,District ID,District,Escalations,Priority,Longitude,Latitude,Origin ID,Origin
4698,9845,3/22/2017 13:00,0,False,Closed,1,3/22/2017 13:00,3/22/2017 13:00,3/22/2017 13:00,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4699,9846,3/22/2017 13:02,0,False,Closed,1,3/22/2017 13:02,3/22/2017 13:02,3/22/2017 13:02,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4700,9847,3/22/2017 13:15,0,False,Closed,1,3/22/2017 13:15,3/22/2017 13:15,3/22/2017 13:15,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4701,9848,3/22/2017 13:27,0,False,Closed,1,3/22/2017 13:27,3/22/2017 13:27,3/22/2017 13:27,False,8995,A - Information Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4702,9849,3/22/2017 13:27,0,False,Closed,1,3/22/2017 13:27,3/22/2017 13:27,3/22/2017 13:27,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4703,9850,3/22/2017 13:47,0,False,Closed,1,3/22/2017 13:47,3/22/2017 13:47,3/22/2017 13:47,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4704,9851,3/22/2017 13:52,0,False,Closed,1,3/22/2017 13:52,3/22/2017 13:52,3/22/2017 13:52,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4705,9852,3/22/2017 13:59,0,False,Closed,1,3/22/2017 13:59,3/22/2017 13:59,3/22/2017 13:59,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4706,9853,3/22/2017 14:03,0,False,Closed,1,3/22/2017 14:03,3/22/2017 14:03,3/22/2017 14:03,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4707,9854,3/22/2017 14:09,0,False,Closed,1,3/22/2017 14:09,3/22/2017 14:09,3/22/2017 14:09,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4708,9855,3/22/2017 14:15,0,False,Closed,1,3/22/2017 14:15,3/22/2017 14:15,3/22/2017 14:15,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4709,9856,3/22/2017 14:27,0,False,Closed,1,3/22/2017 14:27,3/22/2017 14:27,3/22/2017 14:27,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4710,9857,3/22/2017 14:29,0,False,Closed,1,3/22/2017 16:06,3/22/2017 16:06,3/22/2017 16:06,False,344,Trash - Illegal Dumping,False,"<p>Please answer the following questions;</p>
<p>1. Is it on private property or city property?<br>
2. What materials?</p>",11,Highway,,933,SOUTH GROVE ST,SOUTH GROVE ST,"SOUTH GROVE ST, Haverhill, MA",1,Haverhill,934,SOUTH KIMBALL ST,12,Polygon 0,0,2,-71.0708533,42.769954600000005,1,Call Center
4711,9858,3/22/2017 14:30,0,False,Closed,1,3/22/2017 14:30,3/22/2017 14:30,3/22/2017 14:30,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4712,9859,3/22/2017 14:36,0,False,Closed,1,3/22/2017 14:56,3/22/2017 14:56,3/22/2017 14:55,False,345,TRASH - Missed Pick Up,False,Please describe the situation.,11,Highway,30,927,SOUTH CHESTNUT ST,30 SOUTH CHESTNUT ST,"30 SOUTH CHESTNUT ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0749458,42.7690081,1,Call Center
4713,9860,3/22/2017 14:39,0,False,Closed,1,3/22/2017 16:01,3/22/2017 16:01,3/22/2017 16:01,False,321,Snow Removal Issues - Sanding Request,False,,11,Highway,,950,SOUTH ST,SOUTH ST,"SOUTH ST, Haverhill, MA",1,Haverhill,1036,WASHINGTON ST,0,,0,2,-71.09062440000001,42.771383,1,Call Center
4714,9861,3/22/2017 14:50,0,False,Closed,1,3/22/2017 14:50,3/22/2017 14:50,3/22/2017 14:50,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4715,9862,3/22/2017 14:54,0,False,Closed,1,3/22/2017 14:54,3/22/2017 14:54,3/22/2017 14:54,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4716,9863,3/22/2017 15:03,0,False,Closed,1,3/22/2017 15:03,3/22/2017 15:03,3/22/2017 15:03,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4717,9864,3/22/2017 15:03,0,False,Closed,1,3/22/2017 15:03,3/22/2017 15:03,3/22/2017 15:03,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4718,9865,3/22/2017 15:05,0,False,Closed,1,3/22/2017 15:05,3/22/2017 15:05,3/22/2017 15:05,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4719,9866,3/22/2017 15:06,0,False,Closed,1,3/22/2017 15:06,3/22/2017 15:06,3/22/2017 15:06,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4720,9867,3/22/2017 15:13,0,False,Closed,1,3/22/2017 16:00,3/22/2017 16:00,3/22/2017 16:00,False,292,Highway - Sidewalk Request,False,"<p>Please answer the following;
</p>
1. Is there a panel raised?<br>
2. If the panel has a hole, how deep is it?
<br>
3. Is it crumbling?
<br>
4. Is it cracked?
<p><br></p>",11,Highway,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4721,9868,3/22/2017 15:35,0,False,Closed,1,3/22/2017 15:35,3/22/2017 15:35,3/22/2017 15:35,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4722,9869,3/22/2017 15:37,0,False,Closed,1,3/22/2017 15:37,3/22/2017 15:37,3/22/2017 15:37,False,8996,A - Information Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4723,9870,3/22/2017 15:38,0,False,Closed,1,3/22/2017 15:54,3/22/2017 15:54,3/22/2017 15:54,False,345,TRASH - Missed Pick Up,False,Please describe the situation.,11,Highway,63,925,SOUTH CENTRAL ST,63 SOUTH CENTRAL ST,"63 SOUTH CENTRAL ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.070524,42.768696399999996,1,Call Center
4724,9871,3/22/2017 15:54,0,False,Closed,1,3/22/2017 15:54,3/22/2017 15:54,3/22/2017 15:54,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4725,9872,3/22/2017 16:00,0,False,Closed,1,3/22/2017 16:00,3/22/2017 16:00,3/22/2017 16:00,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4726,9873,3/22/2017 16:07,0,False,Closed,1,3/22/2017 16:07,3/22/2017 16:07,3/22/2017 16:07,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4727,9874,3/22/2017 16:20,0,False,Closed,1,3/22/2017 16:20,3/22/2017 16:20,3/22/2017 16:20,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4728,9875,3/22/2017 16:20,0,False,Closed,1,3/22/2017 16:20,3/22/2017 16:20,3/22/2017 16:20,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4729,9876,3/22/2017 16:27,0,False,Closed,1,3/22/2017 16:27,3/22/2017 16:27,3/22/2017 16:27,False,8995,A - Information Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4730,9877,3/22/2017 16:43,0,False,In Progress,3,3/22/2017 16:59,3/22/2017 16:59,,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,50,317,BRADFORD AVE,50 BRADFORD AVE,"50 BRADFORD AVE, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0843065,42.767013399999996,1,Call Center
4731,9878,3/22/2017 16:53,0,False,Closed,1,3/22/2017 16:53,3/22/2017 16:53,3/22/2017 16:53,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4732,9879,3/22/2017 16:55,0,False,Closed,1,3/22/2017 16:55,3/22/2017 16:55,3/22/2017 16:55,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4733,9880,3/22/2017 16:57,0,False,Closed,1,3/22/2017 16:57,3/22/2017 16:57,3/22/2017 16:57,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4734,9881,3/22/2017 17:00,0,False,Closed,1,3/22/2017 19:05,3/22/2017 19:05,3/22/2017 19:05,False,356,Downed Electric Power Lines,False,,10,Fire & Police,103,385,COLBY ST,103 COLBY ST,"103 COLBY ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0768419,42.761946,1,Call Center
4735,9882,3/22/2017 17:02,0,False,Closed,1,3/22/2017 17:02,3/22/2017 17:02,3/22/2017 17:02,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4736,9883,3/22/2017 17:21,0,False,Closed,1,3/22/2017 17:21,3/22/2017 17:21,3/22/2017 17:21,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4737,9884,3/22/2017 17:22,0,False,Closed,1,3/22/2017 17:22,3/22/2017 17:22,3/22/2017 17:22,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4738,9885,3/22/2017 17:23,0,False,Closed,1,3/29/2017 16:39,3/29/2017 16:39,3/29/2017 16:39,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,,414,CRYSTAL ST,CRYSTAL ST,"CRYSTAL ST, Haverhill, MA",1,Haverhill,883,RUTH CIR,0,,0,2,-71.1655246,42.7938076,1,Call Center
4739,9886,3/22/2017 17:30,0,False,In Progress,3,6/22/2017 19:39,6/22/2017 19:39,,False,353,Tree Issues - Tree Removal,False,"<p>Please answer the following questions;</p>
<p>1. Location? City-owned or private?<br>
2. What�s wrong with it?<br>
3. Is the tree dead?<br>
4. Is the tree dangerous?<br>
</p>",11,Highway,31,1129,S Merrill St,31 S Merrill St,"31 S Merrill St, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0919516,42.76261829999999,1,Call Center
4740,9887,3/22/2017 17:32,0,False,Closed,1,3/29/2017 16:29,3/29/2017 16:29,3/29/2017 16:29,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,,893,SALEM ST,SALEM ST,"SALEM ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0622641,42.75737410000001,1,Call Center
4741,9888,3/22/2017 17:47,0,False,Closed,1,3/22/2017 17:47,3/22/2017 17:47,3/22/2017 17:47,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4742,9889,3/22/2017 18:04,0,False,Closed,1,4/13/2017 13:44,4/13/2017 13:44,4/13/2017 13:44,False,350,Tree Issues - Tree Fallen Across Road,False,"<p>Please answer the following questions;</p>
<p>1. Location?<br>2. Is the tree on private or city property?</p>",11,Highway,,315,BOXFORD RD,BOXFORD RD,"BOXFORD RD, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0641393,42.7447083,1,Call Center
4743,9890,3/22/2017 18:08,0,False,Closed,1,3/22/2017 18:08,3/22/2017 18:08,3/22/2017 18:08,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4744,9891,3/22/2017 18:25,0,False,Closed,1,3/22/2017 18:25,3/22/2017 18:25,3/22/2017 18:25,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4745,9892,3/22/2017 18:25,0,False,Closed,1,3/22/2017 18:25,3/22/2017 18:25,3/22/2017 18:25,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4746,9893,3/22/2017 18:32,0,False,Closed,1,3/22/2017 18:32,3/22/2017 18:32,3/22/2017 18:32,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4747,9894,3/22/2017 18:32,0,False,Closed,1,3/22/2017 18:32,3/22/2017 18:32,3/22/2017 18:32,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4748,9895,3/22/2017 18:35,0,False,Closed,1,3/22/2017 18:35,3/22/2017 18:35,3/22/2017 18:35,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4749,9896,3/22/2017 18:36,0,False,Closed,1,3/22/2017 18:36,3/22/2017 18:36,3/22/2017 18:36,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4750,9897,3/22/2017 18:47,0,False,Closed,1,3/22/2017 18:47,3/22/2017 18:47,3/22/2017 18:47,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4751,9898,3/22/2017 18:48,0,False,Closed,1,3/22/2017 18:48,3/22/2017 18:48,3/22/2017 18:48,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4752,9899,3/22/2017 18:52,0,False,Closed,1,3/22/2017 18:52,3/22/2017 18:52,3/22/2017 18:52,False,8996,A - Information Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4753,9900,3/22/2017 18:55,0,False,Closed,1,3/22/2017 18:55,3/22/2017 18:55,3/22/2017 18:55,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4754,9901,3/22/2017 19:01,0,False,Closed,1,3/22/2017 19:01,3/22/2017 19:01,3/22/2017 19:01,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4755,9902,3/22/2017 19:12,0,False,Closed,1,3/22/2017 19:12,3/22/2017 19:12,3/22/2017 19:12,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4756,9903,3/22/2017 19:13,0,False,Closed,1,3/22/2017 19:13,3/22/2017 19:13,3/22/2017 19:13,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4757,9904,3/22/2017 19:17,0,False,Closed,1,3/22/2017 19:17,3/22/2017 19:17,3/22/2017 19:17,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4758,9905,3/22/2017 19:17,0,False,Closed,1,3/22/2017 19:17,3/22/2017 19:17,3/22/2017 19:17,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4759,9906,3/22/2017 19:20,0,False,Closed,1,3/22/2017 19:20,3/22/2017 19:20,3/22/2017 19:20,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4760,9907,3/22/2017 19:24,0,False,In Progress,3,3/23/2017 12:19,3/23/2017 12:19,,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,25,658,LAKESIDE ST,25 LAKESIDE ST,"25 LAKESIDE ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.069025,42.788712,1,Call Center
4761,9908,3/22/2017 19:35,0,False,Closed,1,3/22/2017 19:35,3/22/2017 19:35,3/22/2017 19:35,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4762,9909,3/22/2017 19:41,0,False,Closed,1,3/22/2017 19:41,3/22/2017 19:41,3/22/2017 19:41,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4763,9910,3/22/2017 19:48,0,False,Closed,1,3/22/2017 19:48,3/22/2017 19:48,3/22/2017 19:48,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4764,9911,3/22/2017 19:49,0,False,Closed,1,3/22/2017 19:49,3/22/2017 19:49,3/22/2017 19:49,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4765,9912,3/22/2017 19:54,0,False,Closed,1,3/22/2017 19:54,3/22/2017 19:54,3/22/2017 19:54,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4766,9913,3/23/2017 12:04,0,False,Closed,1,3/23/2017 12:04,3/23/2017 12:04,3/23/2017 12:04,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4767,9914,3/23/2017 12:08,0,False,Closed,1,3/23/2017 12:08,3/23/2017 12:08,3/23/2017 12:08,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4768,9915,3/23/2017 12:12,0,False,Closed,1,3/23/2017 13:23,3/23/2017 13:23,3/23/2017 13:23,False,356,Downed Electric Power Lines,False,,10,Fire & Police,14,558,HALL ST,14 HALL ST,"14 HALL ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.09633659999999,42.7667198,1,Call Center
4769,9916,3/23/2017 12:16,0,False,Closed,1,3/23/2017 12:16,3/23/2017 12:16,3/23/2017 12:16,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4770,9917,3/23/2017 12:22,0,False,Closed,1,3/23/2017 12:22,3/23/2017 12:22,3/23/2017 12:22,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4771,9918,3/23/2017 12:22,0,False,Closed,1,3/23/2017 12:22,3/23/2017 12:22,3/23/2017 12:22,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4772,9919,3/23/2017 12:32,0,False,Closed,1,3/23/2017 12:32,3/23/2017 12:32,3/23/2017 12:32,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4773,9920,3/23/2017 12:40,0,False,Closed,1,3/23/2017 12:40,3/23/2017 12:40,3/23/2017 12:40,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4774,9921,3/23/2017 12:44,0,False,Closed,1,3/23/2017 12:44,3/23/2017 12:44,3/23/2017 12:44,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4775,9922,3/23/2017 12:48,0,False,Closed,1,3/23/2017 12:48,3/23/2017 12:48,3/23/2017 12:48,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4776,9923,3/23/2017 12:49,0,False,Closed,1,3/24/2017 12:01,3/24/2017 12:01,3/24/2017 12:01,False,346,Toter Issues,True,Please describe the situation.,11,Highway,15,495,FERRY ST,15 FERRY ST,"15 FERRY ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0739011,42.771883,1,Call Center
4777,9924,3/23/2017 12:52,0,False,Closed,1,3/23/2017 12:52,3/23/2017 12:52,3/23/2017 12:52,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4778,9925,3/23/2017 12:53,0,False,Closed,1,3/23/2017 12:53,3/23/2017 12:53,3/23/2017 12:53,False,8997,A - Transfer Assessor,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4779,9926,3/23/2017 12:54,0,False,Closed,1,3/28/2017 16:56,3/28/2017 16:56,3/28/2017 16:56,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,,699,LOWELL AVE,LOWELL AVE,"LOWELL AVE, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.10668259999998,42.7747012,1,Call Center
4780,9927,3/23/2017 12:55,0,False,Closed,1,3/23/2017 12:55,3/23/2017 12:55,3/23/2017 12:55,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4781,9928,3/23/2017 12:59,0,False,Closed,1,3/23/2017 12:59,3/23/2017 12:59,3/23/2017 12:59,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4782,9929,3/23/2017 13:05,0,False,Closed,1,3/23/2017 14:27,3/23/2017 14:27,3/23/2017 14:27,False,321,Snow Removal Issues - Sanding Request,False,,11,Highway,,375,CLIFFE AVE,CLIFFE AVE,"CLIFFE AVE, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.1084291,42.7677364,1,Call Center
4783,9930,3/23/2017 13:06,0,False,Closed,1,3/23/2017 13:06,3/23/2017 13:06,3/23/2017 13:06,False,8998,A - Transfer Inspections,False,,0,,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4784,9931,3/23/2017 13:15,0,False,Closed,1,3/23/2017 14:09,3/23/2017 14:09,3/23/2017 14:09,False,330,Traffic/Street Lights - Street Light Repair - National Grid-Owned,False,,11,Highway,259,893,SALEM ST,259 SALEM ST,"259 SALEM ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0662286,42.760897299999996,1,Call Center
4785,9932,3/23/2017 13:37,0,False,Closed,1,3/23/2017 13:37,3/23/2017 13:37,3/23/2017 13:37,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4786,9933,3/23/2017 14:04,0,False,Closed,1,3/23/2017 14:04,3/23/2017 14:04,3/23/2017 14:04,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4787,9934,3/23/2017 14:07,0,False,Closed,1,3/23/2017 14:07,3/23/2017 14:07,3/23/2017 14:07,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4788,9935,3/23/2017 14:09,0,False,Closed,1,3/23/2017 14:09,3/23/2017 14:09,3/23/2017 14:09,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4789,9936,3/23/2017 14:10,0,False,Closed,1,3/23/2017 14:10,3/23/2017 14:10,3/23/2017 14:10,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4790,9937,3/23/2017 14:11,0,False,Closed,1,3/23/2017 14:11,3/23/2017 14:11,3/23/2017 14:11,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4791,9938,3/23/2017 14:13,0,False,Closed,1,3/23/2017 14:13,3/23/2017 14:13,3/23/2017 14:13,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4792,9939,3/23/2017 14:19,0,False,Closed,1,3/23/2017 18:16,3/23/2017 18:16,3/23/2017 18:16,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,595,455,EAST BROADWAY,595 EAST BROADWAY,"595 EAST BROADWAY, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.0171153,42.7980508,1,Call Center
4793,9940,3/23/2017 14:30,0,False,Closed,1,3/23/2017 14:30,3/23/2017 14:30,3/23/2017 14:30,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
4794,9941,3/23/2017 14:31,0,False,Closed,1,3/23/2017 14:31,3/23/2017 14:31,3/23/2017 14:31,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
