address,latitude,longitude,point,removable
"9 KIRBY DRIVE, CANTON, MA, USA",42.19020875,-71.1469058108756,POINT (229165.7235868111 882256.4086324879),False
"1125 BOYLSTON STREET, CHESTNUT HILL, MA, USA",42.32457155,-71.16181781234212,POINT (227874.8211095116 897175.5709641532),False
"490 WINTHROP STREET, TAUNTON, MA, USA",41.882209599999996,-71.1511568026893,POINT (228954.5020101956 848045.5879491389),False
"105 PRINCETON BLVD, LOWELL, MA, USA",42.63565395,-71.33506535511714,POINT (213528.0223102197 931688.4653652202),False
"350 MOODY STREET PO BOX 60, LOWELL, MA, USA",NA,NA,,
"350 MOODY ST PO BOX 60, LOWELL, MA, USA",NA,NA,,
"350 MOODY ST, LOWELL, MA, USA",42.64819335211268,-71.31742471830985,POINT (214971.932513229 933084.3505550992),False
"PO BOX 60, LOWELL, MA, USA",NA,NA,,
"300 MOODY ST PO BOX 60, LOWELL, MA, USA",NA,NA,,
"350 MOODY STREET, LOWELL, MA, USA",42.64819335211268,-71.31742471830985,POINT (214971.932513229 933084.3505550992),False
"145 THORNDIKE ST, LOWELL, MA, USA",42.63635215,-71.31385274399224,POINT (215267.7194477018 931769.6053524991),False
"170 SOUTH COMMON ST, LYNN, MA, USA",42.462608,-70.962044,POINT (244244.3889144178 912592.599754884),False
"170 SO COMMON ST, LYNN, MA, USA",NA,NA,,
"10 CHURCH ST, LYNN, MA, USA",42.46192645,-70.95292027571028,POINT (244995.2483359848 912521.6678405351),False
"400 PARKLAND AVE, LYNN, MA, USA",42.477655980814944,-70.97232547574946,POINT (243388.4554119334 914258.810903224),False
"100 FIRST AVE, BOSTON, MA, USA",42.376907349999996,-71.0517936714441,POINT (236912.9909025087 903030.5754673076),False
"10 PARK PLAZA, SUITE 4160, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST, BOSOTN, MA, USA",NA,NA,,
"P.O. BOX 608, MANCHESTER, MA, USA",NA,NA,,
"INC REPAIR SHOP + PUMP, MANCHESTER, MA, USA",NA,NA,,
"48 EDDY ST, MANSFIELD, MA, USA",42.02506405,-71.21074362132804,POINT (223954.9213333743 863893.7694822092),False
"15 PARK ST, MANSFIELD, MA, USA",42.025864549999994,-71.21602080777424,POINT (223517.5939350585 863981.2122606507),False
"45 EDDY ST, MANSFIELD, MA, USA",42.0246348,-71.2106196,POINT (223965.3539378014 863846.1276475287),False
"47 EDDY ST, MANSFIELD, MA, USA",42.024613,-71.21032286257483,POINT (223989.9367005547 863843.789744083),False
"53 EDDY ST, MANSFIELD, MA, USA",42.0249873,-71.2100884,POINT (224009.212602804 863885.4291057454),False
"55 EDDY ST, MANSFIELD, MA, USA",42.025141649999995,-71.21019427168014,POINT (224000.3865582122 863902.542920155),False
"57 EDDY ST, MANSFIELD, MA, USA",42.02526365,-71.21029094546338,POINT (223992.3344832426 863916.0662278386),False
"72 BICENTENNIAL CT, MANSFIELD, MA, USA",42.03615479500395,-71.20702836252354,POINT (224258.370153211 865126.66611415),False
"6 PARK ROW, MANSFIELD, MA, USA",42.02378664405372,-71.21678564554685,POINT (223455.0208320495 863750.2092001087),False
"46 EDDY ST, MANSFIELD, MA, USA",42.024903800000004,-71.21062850549289,POINT (223964.5150601798 863876.002897031),False
"50 EDDY ST, MANSFIELD, MA, USA",42.0251873,-71.21084207184579,POINT (223946.721724697 863907.4311799171),False
"52 EDDY ST, MANSFIELD, MA, USA",42.02534225,-71.21094727226472,POINT (223937.9512234542 863924.61190304),False
"59 EDDY ST, MANSFIELD, MA, USA",42.02542115,-71.21039815,POINT (223983.3969493021 863933.5295587479),False
"26 ROWLAND STREET, MARBLEHEAD, MA, USA",42.4991732,-70.85833791602246,POINT (252743.0313477627 916713.1270233109),False
"33 SUMMER STREET, TAUNTON, MA, USA",41.9005416,-71.08895606814966,POINT (234107.4061005891 850104.6754248113),False
"208 SOUTH GREAT RD, LINCOLN, MA, USA",42.409875,-71.331447,POINT (213874.3613081094 906609.2681976181),False
"P O BOX 9102, LINCOLN, MA, USA",NA,NA,,
"208  SOUTH GREAT RD, LINCOLN, MA, USA",42.409875,-71.331447,POINT (213874.3613081094 906609.2681976181),False
"926 WASHINGTON ST, GLOUCESTER, MA, USA",42.66713821125872,-70.66735166384791,POINT (268259.0510767003 935505.9996577953),False
"151 PIERCE STREET, MIDDLEBORO, MA, USA",NA,NA,,
"485 MAPLE ST, DANVERS, MA, USA",42.586101400000004,-70.96824278181302,POINT (243649.0546748801 926306.9472749581),False
"10 PARK PLAZA  SUITE 3170, BOSTON, MA, USA",NA,NA,,
"SALEM ST, MEDFORD, MA, USA",42.424115,-71.089705,POINT (233765.5240333987 908258.524232437),False
"238 MAIN ST SUITE 200, CAMBRIDGE, MA, USA",NA,NA,,
"238 MAIN ST, CAMBRIDGE, MA, USA",42.3621416,-71.0846859,POINT (234212.0892560099 901376.7473350933),False
"156 LINCOLN ST, BOSTON, MA, USA",42.35827675,-71.13981998468077,POINT (229672.1825134369 900926.809749629),False
"10 PARK PLAZA, SUITE 5170, BOSTON, MA, USA",NA,NA,,
"80 BOYLSTON ST, BOSTON, MA, USA",42.317083,-71.105229,POINT (232542.9986145548 896363.8235477504),False
"80 BOYLSTON ST Q, BOSTON, MA, USA",42.317083,-71.105229,POINT (232542.9986145548 896363.8235477504),False
"80 BOYLSTON ST W, BOSTON, MA, USA",42.352301,-71.064673,POINT (235866.245007129 900291.9207306666),False
"80 BOYLSTON Q, BOSTON, MA, USA",42.317083,-71.105229,POINT (232542.9986145548 896363.8235477504),False
"80 BOYSTON ST, BOSTON, MA, USA",NA,NA,,
"100 FIRST AVENUE, BOSTON, MA, USA",42.376907349999996,-71.0517936714441,POINT (236912.9909025087 903030.5754673076),False
"75 FEDERAL ST, 10TH FLOOR, BOSTON, MA, USA",NA,NA,,
"99 HIGH STREET 11TH FLOOR, BOSTON, MA, USA",NA,NA,,
"C/O RIGHT OF WAY, BOSTON, MA, USA",NA,NA,,
"MASS HIGHWAY DEPT, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA 5TH FLOOR, BOSTON, MA, USA",NA,NA,,
"45 HIGH ST, BOSTON, MA, USA",42.35365935,-71.05558363299082,POINT (236614.3178840353 900446.6614784095),False
"150 CAUSEWAY ST, BOSTON, MA, USA",42.36586966666667,-71.06072266666666,POINT (236183.9450541087 901800.7327185725),False
"150 CAUSEWAY, BOSTON, MA, USA",42.36586966666667,-71.06072266666666,POINT (236183.9450541087 901800.7327185725),False
"60 WESTON AVE, QUINCY MA, MA, USA",42.26792045945946,-71.02088621621621,POINT (239526.4134443973 890938.7887544152),False
"68 NEWPORT AVE, QUINCY, MA, USA",42.273595602040814,-71.02879473469388,POINT (238870.4928432163 891565.5092507452),False
"228 NEWPORT AVENUE EXT, QUINCY, MA, USA",NA,NA,,
"1181 HANCOCK RD, QUINCY, MA, USA",NA,NA,,
"CMDR SHEA BLVD, QUINCY, MA, USA",NA,NA,,
"WASHINGTON STREET, CANTON, MA, USA",42.213185,-71.119982,POINT (231378.2570610039 884817.9875959625),False
"OUTSIDE 5 ROD LIMIT, NORWOOD, MA, USA",NA,NA,,
"10  PARK PLAZA, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"10 PARK ST, BOSTON, MA, USA",42.26302855,-71.12070870894013,POINT (231293.6341324798 890353.988188616),False
"10 PARK  PLAZA, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"PO BOX 123, COCHITUATE, MA, USA",NA,NA,,
"251 CAUSEWAY  ST  STE400, BOSTON, MA, USA",NA,NA,,
"75 FEDERAL ST, BOSTON, MA, USA",42.355244400000004,-71.05693041374465,POINT (236502.4465430623 900622.1438738127),False
"99 SUMMER ST, BOSTON, MA, USA",42.2606203,-71.12461417088451,POINT (230972.5911994055 890085.0701550636),False
"470 ATLANTIC AV, BOSTON, MA, USA",42.35422345,-71.05149289861129,POINT (236951.0103723808 900511.0830109506),False
"62 BROADWAY, CHELSEA, MA, USA",42.38800883057939,-71.04309028738025,POINT (237623.1644194327 904267.4837365635),False
"1 HARBORSIDE DR. STE.2005, EAST BOSTON, MA, USA",42.3630236,-71.01340798670637,POINT (240083.090747946 901505.758256974),False
"1 HARBORSIDE DR. - SUITE 200S, EAST BOSTON, MA, USA",NA,NA,,
"470 ATLANTIC AV., BOSTON, MA, USA",42.35422345,-71.05149289861129,POINT (236951.0103723808 900511.0830109506),False
"CIVIL TERMINAL BLDG, BEDFORD, MA, USA",NA,NA,,
"ONE HARBORSIDE DR - SUITE 200S, EAST BOSTON, MA, USA",NA,NA,,
"ONE HARBORSIDE DR-SUITE 200S, EAST BOSTON, MA, USA",NA,NA,,
"1 HARBOR SIDE DR, EAST BOSTON, MA, USA",NA,NA,,
"ONE HARBORSIDE DR, EAST BOSTON, MA, USA",42.3573317,-71.0213201,POINT (239434.884207088 900869.8424178541),False
"1 HARBORSIDE DR  SUITE 200S, EAST BOSTON, MA, USA",NA,NA,,
"1 HARBORSIDE DR SUITE 200S, EAST BOSTON, MA, USA",NA,NA,,
"100 FIRST AV, BOSTON, MA, USA",42.376907349999996,-71.0517936714441,POINT (236912.9909025087 903030.5754673076),False
"26 NEWLAND ST, QUINCY, MA, USA",42.2966857244898,-71.01616078571428,POINT (239898.1286101397 894136.0381371812),False
"1 MASSASOIT BLVD, BROCKTON, MA, USA",42.0750795,-70.9898635,POINT (242213.831022551 869534.6387728665),False
"ONE HARBORSIDE DRIVE STE 200S, EAST BOSTON, MA, USA",NA,NA,,
"ECONOMIC PLANNING & DEVELOPMENT, EAST BOSTON, MA, USA",NA,NA,,
"1 HABORSIDE DRIVE SUITE 200S, BOSTON, MA, USA",NA,NA,,
"169 SUMMER ST, KINGSTON, MA, USA",42.00830365,-70.73040402695216,POINT (263750.5547085336 862279.1711280918),False
"P.O.BOX 84512, BOSTON, MA, USA",NA,NA,,
"NORTH STATION, BOSTON, MA, USA",42.3656868,-71.0605067,POINT (236201.8390608033 901780.5123623324),False
"6 BEACON STREET, BOSTON, MA, USA",42.3580196,-71.06150723510711,POINT (236123.8021080308 900928.4512845951),False
"500 ARBORWAY, BOSTON, MA, USA",42.3016751,-71.1086524,POINT (232268.6444344951 894651.1000233546),False
"50 HIGH STREET ROOM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST ROOM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH STREET  ROOM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST    RM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST     RM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH STREET   ROOM 501, BOSTON, MA, USA",NA,NA,,
"500 HIGH ST ROOM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST      RM 501, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST RM 501, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA  RM 6720, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA ROOM 6720, BOSTON, MA, USA",NA,NA,,
"45 HIGH STREET, BOSTON, MA, USA",42.35365935,-71.05558363299082,POINT (236614.3178840353 900446.6614784095),False
"50 CAUSEWAY ST, BOSTON, MA, USA",42.364541093865945,-71.0631969265809,POINT (235980.8939972057 901652.1142414876),False
"50 CAUSEWAY STREET, BOSTON, MA, USA",42.364541093865945,-71.0631969265809,POINT (235980.8939972057 901652.1142414876),False
"CAUSEWAY STREET, BOSTON, MA, USA",42.364513,-71.0628999,POINT (236005.3768228285 901649.1190423985),False
"PO BOX 845142, BOSTON, MA, USA",NA,NA,,
"500 ARBORWAY, JAMAICA PLAIN, MA, USA",42.3016751,-71.1086524,POINT (232268.6444344951 894651.1000233546),False
"P O BOX 845142, BOSTON, MA, USA",NA,NA,,
"500 ARBORWAY ST, BOSTON, MA, USA",42.3016751,-71.1086524,POINT (232268.6444344951 894651.1000233546),False
"500 ARBORWAY ST, JAMAICA PLAIN, MA, USA",42.3016751,-71.1086524,POINT (232268.6444344951 894651.1000233546),False
"10 TEN PARK PLAZA, BOSTON, MA, USA",NA,NA,,
"10 PARK PL, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"TEN PARK PLAZA RM 5750, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA ROOM 5750, BOSTON, MA, USA",NA,NA,,
"831 EAST ST, BOSTON, MA, USA",42.3514551,-71.056756,POINT (236519.0027790386 900201.3216314246),False
"MARVIN F POER AND CO, ATLANTA, GA, USA",NA,NA,,
"84 BROADWAY, EVERETT, MA, USA",42.38698445,-71.08228846648936,POINT (234396.0660429793 904137.1512453306),False
"TRANSPORTATION BLDG, BOSTON, MA, USA",NA,NA,,
"THOM BURGIN PKWY, QUINCY, MA, USA",NA,NA,,
"119 SCHOOL STREET (-121), QUINCY, MA, USA",42.2252618,-71.00074704390244,POINT (241215.590478516 886210.1232181035),False
"BRIDGE ST, QUINCY, MA, USA",42.25721,-71.00889,POINT (240522.9282962037 889754.7780925881),False
"0 PINE ST, RAYNHAM, MA, USA",41.92283,-71.001951,POINT (241312.3411839605 852618.6571825084),False
"10 PARK AVE RM 6720, BOSTON, MA, USA",NA,NA,,
"954 HANCOCK ST, QUINCY, MA, USA",42.25978255,-71.00930114429872,POINT (240487.3600986205 890040.3226274383),False
"PARIS ST, EVERETT, MA, USA",42.401787,-71.056713,POINT (236493.4904208837 905791.9905846913),False
"ELM ST, EVERETT, MA, USA",42.413502,-71.03975,POINT (237882.9302579442 907100.6467015238),False
"50 ARBORWAY, BOSTON, MA, USA",42.310682264805806,-71.12189069454031,POINT (231172.6504933179 895646.6418525125),False
"77 FRANKLIN ST - 9TH FLR, BOSTON, MA, USA",NA,NA,,
"50 HIGH ST, BOSTON, MA, USA",42.35389692867308,-71.05574602341083,POINT (236600.8016317401 900472.9808602099),False
"10 PARK PLACE, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"45 HIGH STREET - 9TH FLOOR, BOSTON, MA, USA",NA,NA,,
"50 High St., Boston, MA, USA",42.35389692867308,-71.05574602341083,POINT (236600.8016317401 900472.9808602099),False
"10 PARK STREET, BOSTON, MA, USA",42.26302855,-71.12070870894013,POINT (231293.6341324798 890353.988188616),False
"ROOM 6720 10 PARK PLAZA, BOSTON, MA, USA",NA,NA,,
"TEN PARK PLAZA ROOM 5750, BOSTON, MA, USA",NA,NA,,
"10 PARK PL  RM 6720, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA RM 6720, BOSTON, MA, USA",NA,NA,,
"TEN PARK PLAZA, BRIDGEWATER, MA, USA",40.642918,-74.629455,POINT (-64741.02699839481 715192.9906358387),False
"105R SCHOOL ST, QUINCY, MA, USA",42.24363667205405,-71.00535686674151,POINT (240823.1972418206 888248.8407600522),False
"P O BOX 455, ARLINGTON, MA, USA",NA,NA,,
"10 PARK PLAZA/LEGAL DEPT, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA SUITE 5720, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA  SUITE 5720, BOSTON, MA, USA",NA,NA,,
"77 FRANKLIN ST 9TH FLOOR, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA RM 5750, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA  RM 5750, BOSTON, MA, USA",NA,NA,,
"OFFICE OF THE COMMISSIONER 50 MAPLE ST STE 3, MILFORD, MA, USA",NA,NA,,
"C/O DCR, BOSTON, MA, USA",NA,NA,,
"52 SHIP AV, MEDFORD, MA, USA",42.414050849999995,-71.10138684176368,POINT (232809.3898043276 907136.0692367938),True
"250 FIRST AVE., UNIT#200, NEEDHAM, MA, USA",NA,NA,,
"121 RIVERSIDE AVE, MEDFORD, MA, USA",42.4161178,-71.105301650869,POINT (232486.1062745339 907364.1613905898),False
"121 RIVERSIDE AV, MEDFORD, MA, USA",42.4161178,-71.105301650869,POINT (232486.1062745339 907364.1613905898),False
"NORTH ST, MEDFORD, MA, USA",42.413751,-71.126121,POINT (230773.7091999427 907093.5438717068),False
"70 LOVERING ST., MEDWAY, MA, USA",42.159673,-71.4195518,POINT (206648.2709453905 878807.4861349491),False
"MAHAN CR. / MAPLE LN., MEDWAY, MA, USA",NA,NA,,
"MAHAN CR., MEDWAY, MA, USA",NA,NA,,
"MAHAN CIRCLE, MEDWAY, MA, USA",42.1536,-71.42004,POINT (206608.5582610262 878132.9056813675),False
"910 MAIN ST, MELROSE, MA, USA",42.4667795,-71.0615449,POINT (236058.5992009735 913009.1224227239),False
"GREEENWOOD ST-NASON, MELROSE, MA, USA",NA,NA,,
"562 MAIN ST, MELROSE, MA, USA",42.45656155,-71.06484721871311,POINT (235792.80888697 911872.7419491812),False
"52 MERRI VILLAGE, MERRIMAC, MA, USA",42.829175541666665,-71.00025377083334,POINT (240863.2721197158 953293.102528409),False
"85 RAILROAD AVE, BRADFORD, MA, USA",42.76623775,-71.09128542760646,POINT (233453.3575215224 946261.7282208472),True
"123 RAILROAD AVE, BRADFORD, MA, USA",42.7663785,-71.0901587,POINT (233545.5045307484 946277.8064247381),False
"85 RAILROAD AVE, HAVERHILL, MA, USA",42.76623775,-71.09128542760646,POINT (233453.3575215224 946261.7282208472),True
"24 MYSTIC ST, METHUEN, MA, USA",42.7230794,-71.19770489999999,POINT (224759.9401220203 941431.0433725851),False
"1170 COMM AVE, NEWTON, MA, USA",42.3396857,-71.1676588,POINT (227386.8362761762 898852.4865690618),False
"1170 COMMONWEALTH AVE, NEWTON, MA, USA",42.337827,-71.212785,POINT (223668.8868598476 898632.5248795757),False
"SEA STREET (OFF), QUINCY, MA, USA",42.2615975,-70.9921316,POINT (241902.7953306354 890250.2060931395),False
"251 CAUSEWAY STE 600, BOSTON, MA, USA",NA,NA,,
"67 BATTERYMARCH ST, BOSTON, MA, USA",42.3570906,-71.0532168,POINT (236807.3169980366 900828.8067193007),False
"300 SECOND AVE, NEEDHAM, MA, USA",42.3034596,-71.21325924736118,POINT (223642.6380469831 894815.0278040196),False
"ATTN DCR, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST STE 500, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"BELLEVUE AVE, MELROSE, MA, USA",42.4605304,-71.0584705,POINT (236315.0291624328 912316.2889131259),False
"AARON ST, MELROSE, MA, USA",42.4504839,-71.0776628,POINT (234742.0348123973 911192.3508663777),False
"BRAZIL ST, MELROSE, MA, USA",42.440905,-71.073044,POINT (235127.3064404183 910130.240935046),False
"VINTON ST, MELROSE, MA, USA",42.4611558,-71.0712917,POINT (235260.1677398746 912380.3777111892),False
"BATCHELDER ST, MELROSE, MA, USA",42.4624948,-71.0582192,POINT (236334.5678033617 912534.59750779),False
"nan, WALTHAM, MA, USA",42.3756401,-71.2358004,POINT (221759.2245260793 902826.5280629932),False
"10 PARK PLAZA SUITE 7760, BOSTON, MA, USA",NA,NA,,
"37 WAVERLEY ST, FRAMINGHAM, MA, USA",NA,NA,,
"8 BENTON ST, MIDDLEBORO, MA, USA",41.890768050000005,-70.90700921232411,POINT (249212.2458208293 849108.0218513908),False
"80 SO MAIN ST, MIDDLETON, MA, USA",NA,NA,,
"20 SO MAIN ST, MIDDLETON, MA, USA",NA,NA,,
"197 NO MAIN ST, MIDDLETON, MA, USA",NA,NA,,
"45 BIRMINGHAM CT, MILFORD, MA, USA",42.15079195,-71.51961841750995,POINT (198378.4991361068 877818.0979003544),False
"45 BIRMINGHAM COURT, MILFORD, MA, USA",42.15079195,-71.51961841750995,POINT (198378.4991361068 877818.0979003544),False
"BIRMINGHAM COURT, MILFORD, MA, USA",42.1510699,-71.5195307,POINT (198385.7562300763 877848.9687868643),False
"BIRMINGHAM CT, MILFORD, MA, USA",42.1510699,-71.5195307,POINT (198385.7562300763 877848.9687868643),False
"FAIRFIELD COURT, MILFORD, MA, USA",42.137185,-71.517058,POINT (198589.8204359444 876306.6986012323),False
"C/O TOWN HALL, MILFORD, MA, USA",NA,NA,,
"65 MILLER AV, MILTON, MA, USA",42.24914425,-71.05558444203193,POINT (236674.7373078996 888837.76336397),False
"65 MILLER AVE, MILTON, MA, USA",42.24914425,-71.05558444203193,POINT (236674.7373078996 888837.76336397),False
"545 MAIN ST., WALTHAM, MA, USA",42.37720245,-71.23267045656638,POINT (222016.4589107494 903000.8718315826),False
"20 KINMONTH ROAD, NEWTON, MA, USA",42.327049,-71.23159145987029,POINT (222122.8518811223 897430.3048458507),False
"94 SEARLE ST, GEORGETOWN, MA, USA",42.72527225,-70.95929899999999,POINT (244285.1900174213 941771.132152023),False
"2-14 MONSIGNOR OBRIEN HWY, CAMBRIDGE, MA, USA",42.370757,-71.076251,POINT (234902.1662719271 902337.125293016),False
"PO BOX 40, NAHANT, MA, USA",NA,NA,,
"194  NAHANT RD, NAHANT, MA, USA",42.4279335,-70.92660672170284,POINT (247184.7901768463 908760.0649186736),False
"4 COTTAGE STREET, NATICK, MA, USA",42.280436276452356,-71.34713167419069,POINT (212609.0537870999 892229.2675816265),False
"4 COTTAGE ST, NATICK, MA, USA",42.280436276452356,-71.34713167419069,POINT (212609.0537870999 892229.2675816265),False
"40 CEDAR GARDENS, NATICK, MA, USA",NA,NA,,
"40 CEDAR AVE, NATICK, MA, USA",42.2751957,-71.35629041481481,POINT (211854.5939177375 891645.8588453269),False
"20 S WASHINGTON ST, N ATTLEBORO, MA, USA",41.981388,-71.332626,POINT (213870.7039615067 859015.6586379261),False
"28 ROBERT COOK  DR, NEEDHAM, MA, USA",NA,NA,,
"28 ROBERT COOK DR, NEEDHAM, MA, USA",NA,NA,,
"28 CAPT. ROBERT COOK DRIVE, NEEDHAM, MA, USA",NA,NA,,
"28 CAPT. ROBERT COOKE DR, NEEDHAM, MA, USA",NA,NA,,
"28 CAPT.ROBERT COOK DR, NEEDHAM, MA, USA",NA,NA,,
"500 WATER ST (C 910), JACKSONVILLE, FL, USA",NA,NA,,
"82 LINCOLN ST, NEWTON, MA, USA",42.32124618181818,-71.20883936363637,POINT (224000.3254078132 896791.9065593721),False
"82 LINCOLN ST, NEWTON HGLDS, MA, USA",NA,NA,,
"82 LINCOLN ST, WABAN, MA, USA",NA,NA,,
"64 WASHINGTON ST, NO CHELMSFORD, MA, USA",42.635242318181824,-71.38478890909091,POINT (209449.7362488384 931636.0418731748),False
"33 ROCKWOOD RD, NORFOLK, MA, USA",42.120880549999995,-71.32929832987173,POINT (214115.4690054769 874509.7152647871),False
"P O BOX 133, SAGAMORE BEACH, MA, USA",NA,NA,,
"301 BROADWAY, CHELSEA, MA, USA",42.391094413043476,-71.03688976086957,POINT (238131.866453718 904612.9710701802),False
"15 GREENWOOD ROAD, NORTHBOROUGH, MA, USA",42.3040702,-71.6429807828838,POINT (188210.9011341117 894852.991508142),False
"26 VILLAGE DRIVE, NORTHBOROUGH, MA, USA",42.3177592,-71.6401006746301,POINT (188450.8700358524 896373.1091770212),False
"16 VILLAGE DRIVE, NORTHBOROUGH, MA, USA",42.318349850000004,-71.63988409504698,POINT (188468.8312450808 896438.6866830349),False
"40 WILLIAM SHYNE CIRCLE, NORWOOD, MA, USA",42.197776000000005,-71.20488885061357,POINT (224373.4138593031 883078.7230642247),False
"40  WILLIAM SHYNE CIRCL, NORWOOD, MA, USA",NA,NA,,
"40  WILLIAM SHYNE CIRCLE, NORWOOD, MA, USA",42.197776000000005,-71.20488885061357,POINT (224373.4138593031 883078.7230642247),False
"40  WILLIAM SHYNE CIRC, NORWOOD, MA, USA",NA,NA,,
"147 NEW BOSTON ST, WOBURN, MA, USA",42.50804359999999,-71.14411914124472,POINT (229248.6036088794 917561.0865230971),False
"P O BOX 576, NEWBURYPORT, MA, USA",NA,NA,,
"251 CAUSEWAY ST., STE 600, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"PO BOX 161, CHELMSFORD, MA, USA",NA,NA,,
"577 SOUTH STATION, BOSTON, MA, USA",42.3602534,-71.0582912,POINT (236387.4574438666 901177.9382187419),False
"320 MAIN STREET, BROCKTON, MA, USA",42.07895655,-71.0198594,POINT (239729.2711973623 869950.8513353836),False
"54 LONGMEADOW ROAD, TAUNTON, MA, USA",41.9055714,-71.07726358678153,POINT (235074.8426316317 850668.0651721301),False
"101 MAIN ST, ASHLAND, MA, USA",42.26111985,-71.46623615,POINT (202785.7978263552 890072.9538333119),False
"0 WHITTEMORE DR REAR, ASHLAND, MA, USA",42.260042,-71.491968,POINT (200662.7179464726 889952.7120500952),False
"75 CENTRAL ST, PEABODY, MA, USA",42.531689400000005,-70.92668035589887,POINT (247101.2644565712 920284.9694403843),False
"75-81 CENTRAL ST, PEABODY, MA, USA",42.53092244383943,-70.92722867897989,POINT (247056.7895568091 920199.474061181),False
"500 GRANITE AVE, EAST MILTON, MA, USA",42.25526705,-71.03889973111342,POINT (238047.9288098291 889525.1476839847),False
"nan, PEMBROKE, MA, USA",42.0714907,-70.8092074,POINT (257166.0800459471 869241.2795330617),False
"1717 ARCH ST, PHILADELPHIA, PA, USA",39.955416400000004,-75.1690291869777,POINT (-113645.5221600822 640703.0009599272),False
"PO BOX 8499, PHILADELPHIA, PA, USA",NA,NA,,
"70 MAIN STREET, TAUNTON, MA, USA",41.901703999999995,-71.08996475000001,POINT (234023.0881887473 850233.3776164162),False
"4 FOSTER STREET, PEPPERELL, MA, USA",42.6641252,-71.57862284597903,POINT (193554.2269286031 934841.0966850999),False
"TOWN HALL, PEPPERELL, MA, USA",42.6659227,-71.5884018,POINT (192752.7216461694 935041.5584653907),False
"350 MAIN ST, MALDEN, MA, USA",42.4256186,-71.0679424,POINT (235555.6320167243 908434.3831276259),False
"140 EAST BACON ST, PLAINVILLE, MA, USA",42.00842275,-71.31926007818127,POINT (214972.0071549697 862020.6608468518),False
"8 PLUM ISLAND BLVD, NEWBURY, MA, USA",42.798583300000004,-70.8122230148777,POINT (256265.2952778757 950001.70127453),True
"11 SOUTH RUSSELL ST, PLYMOUTH, MA, USA",41.95713942598793,-70.66663600212759,POINT (269088.2277848474 856646.2764851039),False
"SO RUSSELL ST, PLYMOUTH, MA, USA",42.0889989,-70.983981,POINT (242691.2492907674 871083.5827061123),False
"52 OBERY ST, PLYMOUTH, MA, USA",41.9402149,-70.6501582,POINT (270472.9682674485 854780.0511961898),False
"11 S RUSSELL ST, PLYMOUTH, MA, USA",41.95713942598793,-70.66663600212759,POINT (269088.2277848474 856646.2764851039),False
"26 LONG POND RD, PLYMOUTH, MA, USA",41.931807899999995,-70.65129917813698,POINT (270387.6468119423 853845.3959002488),False
"P O BOX 3537, PLYMOUTH, MA, USA",NA,NA,,
"261 THATCHER ST, BROCKTON, MA, USA",42.074388205075245,-70.99528733681652,POINT (241765.4677494411 869455.1872139914),False
"1350 MASSACHUSETTS AVENUE ATTN: ACCOUNTS PAYABLE, CAMBRIDGE, MA, USA",NA,NA,,
"HOLYOKE CENTER,ROOM 1000 1350 MASSACHUSETTS AVE, CAMBRIDGE, MA, USA",NA,NA,,
"411 WAVERLEY OAKS RD, WALTHAM, MA, USA",42.3869028,-71.20248027031435,POINT (224499.064109126 904086.5868679399),False
"165 COUNTY RD, PLYMPTON, MA, USA",41.98977705,-70.79293567657675,POINT (258587.8398745534 860176.6544367317),False
"80 CLAY ST, QUINCY, MA, USA",42.2661056,-71.01604359750829,POINT (239927.0641889295 890739.4626205948),False
"9 BICKNELL-PALMER & FIT, QUINCY, MA, USA",NA,NA,,
"72 TAFFRAIL RD, QUINCY, MA, USA",42.251263249999994,-70.9673574148931,POINT (243953.9858000887 889114.8255471749),False
"435 PALMER & TAFFRAIL R, QUINCY, MA, USA",NA,NA,,
