,YEAR,STATEFIP,CITY,CNTRY,MORTGAGE,RENT,RENTGRS,VACANCY,KITCHEN,FRIDGE,PHONE,CINETHH,FAMSIZE,SEX,AGE,MARST,RACE,RACED,CITIZEN,SCHOOL,EDUC,EDUCD,GRADEATT,GRADEATTD,EMPSTAT,EMPSTATD,INCTOT,FTOTINC
1426029,2016,25,810,840,0,420,520,0,4,2,1,3,2,1,71,1,1,100,0,1,2,23,0,0,3,30,12100,21300
1426030,2016,25,810,840,0,420,520,0,4,2,1,3,2,2,72,1,1,100,0,1,3,30,0,0,3,30,9200,21300
1426032,2016,25,3770,840,0,1500,1630,0,4,2,2,1,3,1,41,1,1,100,2,1,6,65,0,0,2,20,50300,50300
1426033,2016,25,3770,840,0,1500,1630,0,4,2,2,1,3,2,32,1,1,100,0,1,6,64,0,0,3,30,0,50300
1426067,2016,25,3770,840,0,1000,1440,0,4,2,2,1,2,2,42,2,1,100,0,1,8,81,0,0,1,10,20000,20000
1426076,2016,25,7570,840,0,240,240,0,4,2,2,3,1,2,64,6,1,100,0,1,6,63,0,0,3,30,10200,10200
1426077,2016,25,810,840,0,2100,2250,0,4,2,1,1,1,2,31,6,1,100,0,1,11,115,0,0,1,10,150000,150000
1426084,2016,25,810,840,0,370,420,0,4,2,2,1,2,2,50,6,1,100,0,1,10,101,0,0,3,30,21700,24700
1426105,2016,25,810,840,0,2800,2800,0,4,2,2,1,1,2,25,6,1,100,0,1,10,101,0,0,3,30,100000,100000
1426106,2016,25,810,840,0,2800,2800,0,4,2,2,1,1,2,27,6,6,610,0,1,10,101,0,0,3,30,15000,15000
1426130,2016,25,3770,840,0,1100,1590,0,4,2,2,1,1,1,29,6,7,700,3,1,6,63,0,0,1,10,7000,7000
1426131,2016,25,3770,840,0,1100,1590,0,4,2,2,1,1,1,30,6,7,700,3,1,6,63,0,0,1,10,11100,11100
1426138,2016,25,3770,840,0,850,930,0,4,2,2,3,1,2,55,6,1,100,0,1,10,101,0,0,1,10,10000,10000
1426155,2016,25,810,840,0,1400,1420,0,4,2,2,1,1,2,28,6,1,100,3,1,8,81,0,0,1,10,101000,101000
1426207,2016,25,810,840,0,1700,1740,0,4,2,2,1,1,1,57,6,1,100,2,1,6,63,0,0,1,10,262000,262000
1426219,2016,25,810,840,0,990,1145,0,4,2,2,1,1,1,38,6,1,100,0,1,11,114,0,0,1,10,365800,365800
1426221,2016,25,810,840,0,1900,2130,0,4,2,2,1,1,1,36,6,8,802,0,1,10,101,0,0,1,10,52100,52100
1426222,2016,25,810,840,0,1900,2130,0,4,2,2,1,1,1,36,2,1,100,0,1,11,114,0,0,1,10,70000,70000
1426225,2016,25,810,840,0,350,390,0,4,2,2,3,3,1,28,1,4,400,3,1,6,65,0,0,1,10,18000,18000
1426226,2016,25,810,840,0,350,390,0,4,2,2,3,3,2,25,1,4,400,3,1,6,63,0,0,3,30,0,18000
1426330,2016,25,3770,840,0,1200,1360,0,4,2,2,3,1,2,40,4,1,100,0,1,6,65,0,0,3,30,9500,9500
1426331,2016,25,810,840,0,1600,1640,0,4,2,2,1,1,2,54,6,1,100,0,1,7,71,0,0,1,10,50000,50000
1426373,2016,25,810,840,0,1200,1300,0,4,2,2,1,2,2,29,6,1,100,0,1,7,71,0,0,1,10,53000,53000
1426374,2016,25,810,840,0,1200,1300,0,4,2,2,1,2,1,31,6,6,620,0,1,7,71,0,0,1,10,35000,53000
1426387,2016,25,810,840,0,500,590,0,4,2,2,1,1,2,32,6,1,100,0,1,11,114,0,0,1,10,62000,62000
1426466,2016,25,930,840,0,3500,3570,0,4,2,2,2,4,1,41,1,6,620,3,1,11,116,0,0,1,12,65000,65000
1426467,2016,25,930,840,0,3500,3570,0,4,2,2,2,4,2,36,1,6,620,3,1,11,114,0,0,3,30,0,65000
1426491,2016,25,810,840,0,2000,2160,0,4,2,2,1,2,1,29,6,1,100,0,1,10,101,0,0,1,10,50000,50000
1426492,2016,25,810,840,0,2000,2160,0,4,2,2,1,2,2,33,6,1,100,0,1,11,116,0,0,1,10,75000,50000
1426495,2016,25,810,840,0,950,1280,0,4,2,2,2,1,1,20,6,1,100,0,1,6,64,0,0,1,14,40000,40000
1426544,2016,25,930,840,0,2800,3140,0,4,2,2,1,2,2,30,6,4,400,2,1,10,101,0,0,1,10,87000,87000
1426545,2016,25,930,840,0,2800,3140,0,4,2,2,1,2,1,28,6,1,100,0,2,11,115,7,70,3,30,30000,87000
1426564,2016,25,810,840,0,1300,1530,0,4,2,2,1,1,2,22,6,1,100,0,1,10,101,0,0,1,10,72000,72000
1426565,2016,25,810,840,0,1300,1530,0,4,2,2,1,1,2,23,6,1,100,0,2,10,101,6,60,3,30,3000,3000
1426574,2016,25,810,840,0,130,200,0,4,2,2,1,2,2,65,6,8,837,2,1,6,65,0,0,3,30,10000,10000
1426575,2016,25,810,840,0,130,200,0,4,2,2,1,2,1,24,6,2,200,0,2,10,101,7,70,2,20,0,10000
1426631,2016,25,810,840,0,1900,2012,0,4,2,2,1,2,2,27,1,1,100,0,2,11,114,7,70,3,30,73000,113000
1426632,2016,25,810,840,0,1900,2012,0,4,2,2,1,2,1,28,1,1,100,0,2,11,116,7,70,1,10,40000,113000
1426633,2016,25,810,840,0,1000,1050,0,4,2,2,1,1,1,41,4,1,100,0,1,10,101,0,0,1,10,250000,250000
1426654,2016,25,930,840,0,2700,2750,0,4,2,2,1,2,2,29,1,1,100,3,1,10,101,0,0,1,10,116000,188000
1426655,2016,25,930,840,0,2700,2750,0,4,2,2,1,2,1,27,1,1,100,3,1,11,114,0,0,1,10,72000,188000
1426664,2016,25,930,840,0,3500,3783,0,4,2,2,1,3,2,40,1,1,100,0,1,11,115,0,0,1,10,130000,265000
1426665,2016,25,930,840,0,3500,3783,0,4,2,2,1,3,1,47,1,1,100,0,1,11,115,0,0,1,10,135000,265000
1426705,2016,25,930,840,0,2100,2150,0,4,2,2,1,2,1,30,1,1,100,3,1,11,116,0,0,1,10,50000,63000
1426706,2016,25,930,840,0,2100,2150,0,4,2,2,1,2,2,31,1,1,100,3,1,11,114,0,0,3,30,13000,63000
1426809,2016,25,810,840,0,2800,2900,0,4,2,1,1,2,1,31,1,1,100,0,1,11,115,0,0,1,10,65000,235000
1426810,2016,25,810,840,0,2800,2900,0,4,2,1,1,2,2,31,1,1,100,0,1,10,101,0,0,1,10,170000,235000
1426891,2016,25,6670,840,0,150,150,0,4,2,2,1,3,2,42,6,2,200,0,1,8,81,0,0,3,30,6000,6000
1426901,2016,25,810,840,0,1200,1200,0,4,2,2,1,4,2,44,1,1,100,3,1,6,61,0,0,1,10,11200,137600
1426902,2016,25,810,840,0,1200,1200,0,4,2,2,1,4,1,48,1,1,100,0,1,10,101,0,0,1,10,60000,137600
1426903,2016,25,810,840,0,1200,1200,0,4,2,2,1,4,2,23,6,1,100,0,1,7,71,0,0,1,10,50000,137600
1426904,2016,25,810,840,0,1200,1200,0,4,2,2,1,4,2,26,4,1,100,0,1,10,101,0,0,1,10,16400,137600
1426906,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,2,23,6,2,200,3,2,7,71,6,60,1,10,6700,72900
1426907,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,1,26,6,2,200,3,2,6,65,6,60,3,30,0,72900
1426908,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,1,21,6,2,200,3,2,4,40,5,53,3,30,0,72900
1426909,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,2,19,6,2,200,3,2,6,65,6,60,1,10,3200,72900
1426911,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,2,53,6,2,200,3,1,6,63,0,0,1,10,26000,72900
1426912,2016,25,810,840,0,1000,1220,0,4,2,2,1,7,1,51,6,2,200,3,1,3,30,0,0,1,10,37000,72900
1426999,2016,25,810,840,0,1700,1760,0,4,2,2,1,1,1,50,6,1,100,0,1,11,114,0,0,1,10,64400,64400
1427003,2016,25,810,840,0,1400,1560,0,4,2,2,1,2,1,26,6,1,100,0,1,10,101,0,0,1,10,35000,35000
1427004,2016,25,810,840,0,1400,1560,0,4,2,2,1,2,2,26,6,1,100,0,1,10,101,0,0,1,10,8000,35000
1427030,2016,25,810,840,0,240,240,0,4,2,2,3,1,2,72,6,6,640,2,1,0,2,0,0,3,30,2200,2200
1427037,2016,25,7570,840,0,120,310,0,4,2,2,1,4,2,37,6,2,200,0,1,7,71,0,0,1,10,19100,31100
1427048,2016,25,3770,840,0,1000,1100,0,4,2,2,1,1,1,86,5,1,100,0,1,11,114,0,0,3,30,67600,67600
1427066,2016,25,3770,840,0,1400,1460,0,4,2,2,1,1,2,21,6,1,100,0,2,7,71,6,60,1,12,6000,6000
1427067,2016,25,3770,840,0,1400,1460,0,4,2,2,1,1,2,21,6,1,100,0,2,7,71,6,60,1,10,8250,8250
1427068,2016,25,3770,840,0,1400,1460,0,4,2,2,1,1,2,20,6,1,100,0,2,7,71,6,60,1,12,8600,8600
1427125,2016,25,810,840,0,1900,1900,0,4,2,2,1,1,1,19,6,1,100,0,2,7,71,6,60,1,10,1101,1101
1427126,2016,25,810,840,0,1900,1900,0,4,2,2,1,1,1,21,6,1,100,0,2,7,71,6,60,1,10,24000,24000
1427128,2016,25,810,840,0,1900,1900,0,4,2,2,1,1,1,20,6,2,200,0,2,7,71,6,60,1,10,29200,29200
1427149,2016,25,7570,840,0,1300,1350,0,4,2,2,1,1,1,64,2,1,100,0,1,11,114,0,0,1,10,56000,56000
1427156,2016,25,930,840,0,1500,1650,0,4,2,2,1,1,1,31,6,1,100,0,1,10,101,0,0,1,10,80000,80000
1427157,2016,25,930,840,0,1500,1650,0,4,2,2,1,1,1,33,6,1,100,0,1,10,101,0,0,1,10,26000,26000
1427196,2016,25,6670,840,0,500,500,0,1,2,2,3,1,2,45,6,2,200,0,1,6,65,0,0,1,10,9500,9500
1427206,2016,25,810,840,0,1100,1358,0,4,2,2,1,1,1,68,4,1,100,2,1,6,64,0,0,1,10,39000,39000
1427263,2016,25,810,840,0,2000,2050,0,4,2,2,1,2,1,27,6,1,100,2,1,11,115,0,0,1,10,20000,20000
1427264,2016,25,810,840,0,2000,2050,0,4,2,2,1,2,2,32,6,1,100,0,1,11,115,0,0,1,10,20000,20000
1427302,2016,25,930,840,0,1800,1800,0,4,2,2,1,2,2,38,1,1,100,3,1,11,116,0,0,1,10,50000,53000
1427303,2016,25,930,840,0,1800,1800,0,4,2,2,1,2,1,37,1,8,818,3,1,11,116,0,0,1,10,3000,53000
1427308,2016,25,810,840,0,2800,2810,0,4,2,1,1,1,1,29,6,1,100,0,1,10,101,0,0,1,10,88400,88400
1427309,2016,25,810,840,0,2800,2810,0,4,2,1,1,1,1,29,6,1,100,0,1,11,114,0,0,1,10,85000,85000
1427344,2016,25,3770,840,0,220,220,0,4,2,2,1,1,2,61,4,1,100,0,1,10,101,0,0,3,30,9600,9600
1427366,2016,25,810,840,0,2500,2670,0,4,2,2,1,1,1,25,6,2,200,0,1,10,101,0,0,1,10,70000,70000
1427367,2016,25,810,840,0,2500,2670,0,4,2,2,1,1,1,29,6,1,100,0,1,11,114,0,0,1,10,88020,88020
1427368,2016,25,810,840,0,2500,2670,0,4,2,2,1,1,1,25,6,1,100,0,1,10,101,0,0,1,10,36000,36000
1427414,2016,25,6670,840,0,700,890,0,4,2,2,1,1,2,78,6,1,100,0,1,11,114,0,0,3,30,5400,5400
1427420,2016,25,810,840,0,2100,2200,0,4,2,2,1,1,2,31,6,1,100,0,1,11,114,0,0,1,10,40040,40040
1427421,2016,25,810,840,0,2100,2200,0,4,2,2,1,1,2,26,2,1,100,0,1,10,101,0,0,1,10,73000,73000
1427422,2016,25,810,840,0,2100,2200,0,4,2,2,1,1,2,26,6,1,100,0,1,10,101,0,0,1,10,60000,60000
1427438,2016,25,810,840,0,300,300,0,4,2,2,3,1,1,94,5,1,100,0,1,6,63,0,0,3,30,7700,7700
1427447,2016,25,810,840,0,2100,2230,0,4,2,2,1,2,2,26,1,1,100,0,1,10,101,0,0,1,10,54000,84000
1427448,2016,25,810,840,0,2100,2230,0,4,2,2,1,2,1,27,1,1,100,0,2,11,116,7,70,1,10,30000,84000
1427462,2016,25,3770,840,0,1900,2000,0,4,2,2,1,1,1,22,6,1,100,0,2,6,65,6,60,3,30,28000,28000
1427463,2016,25,3770,840,0,1900,2000,0,4,2,2,1,1,1,22,6,1,100,0,2,6,63,6,60,2,20,38000,38000
1427464,2016,25,3770,840,0,1900,2000,0,4,2,2,1,1,2,22,6,1,100,0,2,7,71,6,60,1,10,28000,28000
1427480,2016,25,810,840,0,2300,2320,0,4,2,2,1,2,2,70,1,1,100,0,1,11,114,0,0,1,10,150600,197900
1427481,2016,25,810,840,0,2300,2320,0,4,2,2,1,2,1,69,1,1,100,0,1,10,101,0,0,3,30,47300,197900
1427498,2016,25,7570,840,0,440,740,0,4,2,2,3,1,2,71,4,1,100,0,1,7,71,0,0,3,30,17700,17700
1427538,2016,25,810,840,0,230,320,0,4,2,2,1,2,1,68,1,4,400,2,1,3,30,0,0,1,10,12900,15900
1427539,2016,25,810,840,0,230,320,0,4,2,2,1,2,2,54,1,4,400,3,1,0,2,0,0,3,30,3000,15900
1427572,2016,25,930,840,0,2200,2340,0,4,2,2,1,2,2,26,1,4,400,3,2,10,101,7,70,3,30,0,120000
1427573,2016,25,930,840,0,2200,2340,0,4,2,2,1,2,1,28,1,4,400,2,1,11,114,0,0,1,10,120000,120000
1427591,2016,25,930,840,0,1500,1960,0,4,2,2,1,4,1,35,1,9,963,3,1,0,2,0,0,1,10,40000,40000
1427592,2016,25,930,840,0,1500,1960,0,4,2,2,1,4,2,31,1,9,963,2,1,0,2,0,0,3,30,0,40000
1427598,2016,25,7570,840,0,900,980,0,4,2,2,2,1,2,45,4,1,100,0,1,6,63,0,0,1,10,22500,22500
1427616,2016,25,930,840,0,1700,1760,0,4,2,2,1,2,1,29,6,1,100,0,1,11,114,0,0,1,10,70000,70000
1427617,2016,25,930,840,0,1700,1760,0,4,2,2,1,2,2,28,6,1,100,0,2,11,114,7,70,1,10,55000,70000
1427618,2016,25,810,840,0,1800,1920,0,4,2,2,1,1,1,28,6,1,100,0,1,10,101,0,0,1,10,92000,92000
1427635,2016,25,930,840,0,3000,3070,0,4,2,1,1,2,1,28,1,1,100,0,2,10,101,7,70,3,30,30230,105230
1427636,2016,25,930,840,0,3000,3070,0,4,2,1,1,2,2,28,1,1,100,0,1,10,101,0,0,1,10,75000,105230
1427676,2016,25,810,840,0,220,350,0,4,2,2,1,2,2,34,6,7,700,0,1,6,63,0,0,1,10,7100,7100
1427711,2016,25,810,840,0,2000,2175,0,4,2,2,1,2,2,27,6,1,100,0,1,11,114,0,0,1,10,64000,64000
1427712,2016,25,810,840,0,2000,2175,0,4,2,2,1,2,1,26,6,1,100,0,1,11,114,0,0,1,10,70000,64000
1427782,2016,25,810,840,0,930,960,0,4,2,2,1,1,1,57,6,1,100,0,1,6,65,0,0,1,10,59000,59000
1427785,2016,25,7570,840,0,830,830,0,4,2,2,1,1,2,54,6,1,100,0,1,7,71,0,0,3,30,13400,13400
1427936,2016,25,810,840,0,170,300,0,4,2,2,1,1,2,84,4,2,200,0,1,1,16,0,0,3,30,11500,11500
1427968,2016,25,7570,840,0,650,820,0,4,2,2,1,1,2,65,6,1,100,0,1,6,63,0,0,1,10,45000,45000
1427981,2016,25,7570,840,0,740,1390,0,4,2,2,1,1,1,26,6,1,100,0,1,6,65,0,0,3,30,7200,7200
1427982,2016,25,7570,840,0,740,1390,0,4,2,2,1,1,1,58,6,1,100,0,1,6,63,0,0,3,30,10600,10600
1428041,2016,25,930,840,0,810,1010,0,4,2,2,3,2,2,27,1,2,200,2,1,10,101,0,0,1,10,22000,29300
1428042,2016,25,930,840,0,810,1010,0,4,2,2,3,2,1,26,1,2,200,3,1,6,63,0,0,1,10,7300,29300
1428127,2016,25,7570,840,0,850,850,0,4,2,2,1,2,1,23,6,1,100,0,1,8,81,0,0,2,20,24000,24000
1428128,2016,25,7570,840,0,850,850,0,4,2,2,1,2,1,19,6,1,100,0,2,7,71,6,60,3,30,2900,24000
1428166,2016,25,7570,840,0,850,960,0,4,2,2,1,1,2,38,6,1,100,3,1,11,116,0,0,1,10,27000,27000
1428167,2016,25,3770,840,0,1400,1420,0,4,2,2,1,1,1,19,6,1,100,0,2,7,71,6,60,3,30,5500,5500
1428168,2016,25,3770,840,0,1400,1420,0,4,2,2,1,1,1,19,6,1,100,0,2,6,65,6,60,3,30,8000,8000
1428171,2016,25,3770,840,0,1400,1420,0,4,2,2,1,1,1,19,6,1,100,0,2,7,71,6,60,1,10,28700,28700
1428182,2016,25,810,840,0,1600,1630,0,4,2,2,1,2,2,25,6,1,100,0,2,10,101,6,60,1,10,39000,39000
1428183,2016,25,810,840,0,1600,1630,0,4,2,2,1,2,1,29,6,1,100,0,2,10,101,7,70,1,10,25000,39000
1428247,2016,25,810,840,0,1500,1800,0,4,2,2,1,6,1,31,6,1,100,3,1,2,26,0,0,1,10,30000,30000
1428249,2016,25,810,840,0,1500,1800,0,4,2,2,1,6,1,23,6,1,100,3,1,2,25,0,0,1,10,4600,30000
1428250,2016,25,810,840,0,1500,1800,0,4,2,2,1,6,1,19,6,1,100,3,1,2,25,0,0,1,10,4600,30000
1428251,2016,25,810,840,0,1500,1800,0,4,2,2,1,6,2,23,6,1,100,3,1,2,25,0,0,3,30,3400,30000
1428252,2016,25,810,840,0,1500,1800,0,4,2,2,1,6,2,22,6,1,100,3,1,6,63,0,0,1,10,16000,30000
1428310,2016,25,810,840,0,1200,1250,0,4,2,2,3,1,1,60,6,1,100,0,2,6,65,6,60,1,10,46000,46000
1428323,2016,25,810,840,0,2500,2700,0,4,2,2,1,4,1,27,1,1,100,0,2,10,101,7,70,3,30,31000,95000
1428324,2016,25,810,840,0,2500,2700,0,4,2,2,1,4,2,25,1,1,100,0,2,10,101,7,70,1,10,64000,95000
1428385,2016,25,810,840,0,2800,2833,0,4,2,2,2,1,1,25,6,1,100,0,1,10,101,0,0,1,10,250000,250000
1428471,2016,25,810,840,0,1500,1700,0,4,2,2,1,2,2,34,6,1,100,0,1,6,63,0,0,1,10,15000,15000
1428473,2016,25,810,840,0,1300,1360,0,4,2,2,2,1,2,34,6,2,200,0,1,11,114,0,0,1,10,50020,50020
1428479,2016,25,930,840,0,2000,2060,0,1,2,2,1,2,2,25,1,5,500,3,1,11,115,0,0,1,10,11500,51900
1428480,2016,25,930,840,0,2000,2060,0,1,2,2,1,2,1,32,1,5,500,3,1,11,116,0,0,1,10,40400,51900
1428481,2016,25,810,840,0,430,460,0,4,2,2,1,1,2,65,6,2,200,0,1,8,81,0,0,3,30,8300,8300
1428484,2016,25,7570,840,0,750,890,0,4,2,2,1,1,2,64,4,1,100,0,1,6,63,0,0,1,10,22000,22000
1428489,2016,25,930,840,0,300,300,0,4,2,2,1,2,1,74,1,4,400,2,1,0,2,0,0,3,30,5800,9400
1428490,2016,25,930,840,0,300,300,0,4,2,2,1,2,2,68,1,4,400,2,1,0,2,0,0,3,30,3600,9400
1428498,2016,25,810,840,0,2200,2200,0,4,2,2,1,1,1,94,6,1,100,0,1,10,101,0,0,3,30,31200,31200
1428515,2016,25,810,840,0,1400,1590,0,4,2,2,1,4,2,31,6,1,100,0,1,6,64,0,0,1,10,40300,40300
1428518,2016,25,810,840,0,1400,1590,0,4,2,2,1,4,1,41,4,1,100,0,1,6,61,0,0,1,10,54000,40300
1428548,2016,25,810,840,0,1900,1930,0,4,2,2,1,1,1,43,6,1,100,0,1,10,101,0,0,1,10,167200,167200
1428549,2016,25,810,840,0,1900,1930,0,4,2,2,1,1,1,41,6,1,100,2,1,6,63,0,0,1,10,30000,30000
1428550,2016,25,810,840,0,1900,1930,0,4,2,2,1,1,2,41,6,1,100,3,1,3,30,0,0,1,10,50000,50000
1428558,2016,25,7570,840,0,1000,1000,0,4,2,2,3,3,2,50,5,8,801,0,1,6,63,0,0,3,30,0,35800
1428559,2016,25,7570,840,0,1000,1000,0,4,2,2,3,3,1,22,6,8,801,0,1,6,63,0,0,1,10,25500,35800
1428570,2016,25,810,840,0,2900,2980,0,4,2,2,1,2,2,32,6,1,100,0,1,11,115,0,0,1,10,67000,67000
1428571,2016,25,810,840,0,2900,2980,0,4,2,2,1,2,1,42,6,1,100,0,1,11,115,0,0,1,10,150000,67000
1428588,2016,25,930,840,0,180,230,0,4,2,2,3,1,2,61,3,2,200,0,1,6,64,0,0,3,30,10000,10000
1428591,2016,25,810,840,0,250,310,0,4,2,2,1,2,2,46,1,1,100,0,1,11,114,0,0,3,30,175001,315002
1428592,2016,25,810,840,0,250,310,0,4,2,2,1,2,2,46,1,1,100,0,1,11,114,0,0,1,10,140001,315002
1428612,2016,25,810,840,0,1200,1270,0,4,2,2,1,3,1,31,1,6,610,3,1,11,114,0,0,1,10,75000,75000
1428613,2016,25,810,840,0,1200,1270,0,4,2,2,1,3,2,26,1,6,610,3,1,10,101,0,0,3,30,0,75000
1428615,2016,25,810,840,0,2000,2220,0,4,2,2,1,1,1,27,6,1,100,0,1,10,101,0,0,1,10,57000,57000
1428616,2016,25,810,840,0,2000,2220,0,4,2,2,1,1,1,28,6,1,100,0,1,11,116,0,0,1,10,26000,26000
1428624,2016,25,810,840,0,170,200,0,4,2,2,1,1,1,87,5,2,200,3,1,3,30,0,0,3,30,14100,14100
1428680,2016,25,810,840,0,2100,2130,0,4,2,2,1,1,2,25,6,8,811,0,1,10,101,0,0,3,30,3000,3000
1428681,2016,25,810,840,0,2100,2130,0,4,2,2,1,1,2,25,6,1,100,0,1,6,61,0,0,1,10,33400,33400
1428733,2016,25,810,840,0,1500,1600,0,4,2,2,1,2,1,65,1,1,100,0,1,8,81,0,0,1,10,153000,162200
1428734,2016,25,810,840,0,1500,1600,0,4,2,2,1,2,2,63,1,1,100,0,1,10,101,0,0,3,30,9200,162200
1428765,2016,25,810,840,0,440,480,0,4,2,1,1,2,1,53,4,2,200,2,2,8,81,6,60,3,30,10800,10800
1428797,2016,25,6670,840,0,730,800,0,4,2,2,3,2,1,73,1,1,100,0,1,1,17,0,0,3,30,14600,17700
1428798,2016,25,6670,840,0,730,800,0,4,2,2,3,2,2,61,1,1,100,0,1,2,25,0,0,3,30,3100,17700
1428837,2016,25,810,840,0,3500,3590,0,4,2,2,1,1,2,23,6,1,100,0,2,10,101,7,70,3,30,15000,15000
1428838,2016,25,810,840,0,3500,3590,0,4,2,2,1,1,2,23,6,1,100,0,2,10,101,7,70,3,30,15000,15000
1428839,2016,25,810,840,0,3500,3590,0,4,2,2,1,1,1,22,6,1,100,0,1,10,101,0,0,1,10,60000,60000
1428841,2016,25,6670,840,0,80,80,0,4,2,2,3,1,2,61,4,1,100,1,1,8,81,0,0,3,30,10300,10300
1428903,2016,25,7570,840,0,1800,2060,0,4,2,2,1,1,2,24,6,7,700,0,2,7,71,6,60,1,10,16000,16000
1428928,2016,25,810,840,0,1400,1470,0,4,2,2,1,1,1,21,6,1,100,3,2,7,71,6,60,1,10,3000,3000
1428929,2016,25,810,840,0,1400,1470,0,4,2,2,1,1,2,20,6,1,100,0,2,7,71,6,60,3,30,3000,3000
1428930,2016,25,810,840,0,1400,1470,0,4,2,2,1,1,2,20,6,1,100,1,2,7,71,6,60,3,30,3000,3000
1428950,2016,25,810,840,0,2000,2060,0,4,2,2,1,1,1,56,6,1,100,0,1,10,101,0,0,1,10,50000,50000
1428957,2016,25,810,840,0,1900,1960,0,4,2,2,1,2,2,31,6,1,100,0,2,10,101,6,60,1,10,47000,47000
1428958,2016,25,810,840,0,1900,1960,0,4,2,2,1,2,2,29,6,1,100,0,2,6,65,6,60,1,10,42000,47000
1428963,2016,25,810,840,0,1500,1730,0,4,2,2,1,1,2,24,6,2,200,0,1,10,101,0,0,1,10,34300,34300
1428979,2016,25,810,840,0,1000,1120,0,4,2,2,1,1,1,33,6,2,200,0,1,10,101,0,0,1,10,90000,90000
1428998,2016,25,810,840,0,290,360,0,4,2,2,3,1,2,68,6,7,700,2,1,1,17,0,0,3,30,7000,7000
1429018,2016,25,810,840,0,1900,1980,0,4,2,2,1,2,1,32,6,1,100,0,1,11,115,0,0,1,10,64080,64080
1429019,2016,25,810,840,0,1900,1980,0,4,2,2,1,2,2,33,6,1,100,0,1,11,115,0,0,1,10,95040,64080
1429046,2016,25,810,840,0,2300,2320,0,4,2,2,1,1,1,28,6,1,100,0,1,10,101,0,0,1,10,50000,50000
1429047,2016,25,810,840,0,2300,2320,0,4,2,2,1,1,2,27,6,1,100,0,1,10,101,0,0,1,10,50000,50000
1429048,2016,25,810,840,0,1600,1760,0,4,2,2,1,2,2,33,1,1,100,0,1,11,114,0,0,1,10,47600,119100
1429049,2016,25,810,840,0,1600,1760,0,4,2,2,1,2,2,33,1,1,100,0,1,10,101,0,0,1,10,71500,119100
1429061,2016,25,810,840,0,520,690,0,1,1,1,3,1,2,45,6,2,200,2,1,6,65,0,0,1,10,9500,9500
1429078,2016,25,930,840,0,700,1190,0,4,2,2,3,3,1,37,1,2,200,0,1,7,71,0,0,1,10,26900,28100
1429079,2016,25,930,840,0,700,1190,0,4,2,2,3,3,2,28,1,7,700,0,1,7,71,0,0,3,30,1200,28100
1429091,2016,25,930,840,0,3000,3000,0,4,2,2,1,1,1,54,2,1,100,3,1,11,114,0,0,1,10,95000,95000
1429107,2016,25,810,840,0,1400,1400,0,4,2,2,1,1,2,20,6,1,100,2,2,7,71,6,60,1,10,3000,3000
1429108,2016,25,810,840,0,1400,1400,0,4,2,2,1,1,2,20,6,1,100,0,2,7,71,6,60,1,10,2500,2500
1429153,2016,25,6670,840,0,780,820,0,4,2,2,1,1,2,49,6,1,100,0,1,2,23,0,0,3,30,8400,8400
1429175,2016,25,810,840,0,1100,1150,0,4,2,2,1,2,2,60,4,2,200,0,1,6,63,0,0,1,10,80900,110900
1429176,2016,25,810,840,0,1100,1150,0,4,2,2,1,2,1,23,6,2,200,0,2,10,101,6,60,1,10,30000,110900
1429181,2016,25,810,840,0,1800,2080,0,4,2,2,1,1,1,28,6,1,100,2,1,10,101,0,0,1,10,70000,70000
1429200,2016,25,810,840,0,340,340,0,4,2,2,1,1,1,29,6,9,902,0,1,6,65,0,0,1,10,7200,7200
1429201,2016,25,810,840,0,1900,2040,0,4,2,2,1,1,1,35,6,1,100,0,1,11,114,0,0,1,10,90000,90000
1429229,2016,25,930,840,0,2000,2040,0,4,2,2,1,2,1,31,1,1,100,3,1,11,116,0,0,1,10,45500,45770
1429230,2016,25,930,840,0,2000,2040,0,4,2,2,1,2,2,32,1,1,100,3,1,11,114,0,0,2,20,270,45770
1429234,2016,25,930,840,0,970,1270,0,4,2,2,1,3,2,65,1,1,100,0,2,11,115,7,70,3,30,244000,336010
1429235,2016,25,930,840,0,970,1270,0,4,2,2,1,3,1,69,1,1,100,0,1,11,115,0,0,3,30,76210,336010
1429236,2016,25,930,840,0,970,1270,0,4,2,2,1,3,1,34,6,1,100,0,1,11,114,0,0,3,30,15800,336010
1429284,2016,25,3770,840,0,150,150,0,4,2,2,3,2,1,51,2,2,200,2,1,6,63,0,0,1,10,3500,3500
1429310,2016,25,810,840,0,1800,1860,0,4,2,2,1,2,2,27,6,4,410,0,2,10,101,7,70,2,20,0,19000
1429311,2016,25,810,840,0,1800,1860,0,4,2,2,1,2,2,60,4,4,410,2,1,11,115,0,0,3,30,19000,19000
1429359,2016,25,6670,840,0,260,300,0,4,2,2,3,1,2,60,4,1,100,0,1,3,30,0,0,3,30,9600,9600
1429364,2016,25,3770,840,0,700,872,0,4,2,2,1,1,1,31,6,1,100,3,1,5,50,0,0,1,10,20600,20600
